PUID,WoodlandForest,HeathlandShrub,Grassland,Pasture,SparseVeg,Cropland,Urban,Wetlands,RiversLakes,MarineTransitional,area,Status
3344,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3345,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3346,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3347,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3348,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3349,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3350,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3351,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3352,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3353,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3354,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3355,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3356,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3357,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3358,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3359,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3360,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3361,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3362,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3363,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3364,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3365,0,0,0,0,100.02068328857422,0,0,0,0,0,1e+08,N2K
3366,0,0,0,0,127.08995819091797,0,0,19,2,0,1e+08,N2K
3367,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3368,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3369,198.8588409423828,2008.136474609375,0,0,27,0,0,0,84.0531005859375,0,1e+08,N2K
3370,128.9119415283203,3927.536865234375,1122.337890625,0,4407.23583984375,0,0,0,385.605224609375,0,1e+08,N2K
3371,292.8707275390625,2507.794677734375,1361.5003662109375,0,5610.63818359375,0,0,67,134.9881134033203,0,1e+08,N2K
3372,916.57086181640625,3588.012451171875,1474.4652099609375,0,2186.675537109375,0,0,0,874.57342529296875,0,1e+08,N2K
3373,61.787601470947266,1404.0618896484375,538.01068115234375,0,6882.7158203125,0,0,0,690.723876953125,0,1e+08,N2K
3374,86.63275146484375,2556.62109375,291.1593017578125,0,1258.1641845703125,0,0,126.3410873413086,1511.14111328125,0,1e+08,N2K
3375,195.5628662109375,202.62217712402344,0,0,0.14115892350673676,0,0,12.765108108520508,1675.503662109375,0,1e+08,N2K
3376,153.26365661621094,80.27922821044922,0,0,16.96504020690918,0,0,1,79.0362777709961,0,1e+08,N2K
3377,1319.8157958984375,496.950927734375,0,0,16.300457000732422,0,0,315.41412353515625,313.1411437988281,0,1e+08,N2K
3378,1856.376708984375,578.4810791015625,0,0,0,0,0,307.2185974121094,167.47476196289062,0,1e+08,N2K
3379,2838.641845703125,737.17425537109375,0,0,0,0,0,159.464111328125,22.197383880615234,0,1e+08,N2K
3380,5062.13330078125,1590.5609130859375,0,0,0,0,0,3217.779541015625,129.52655029296875,0,1e+08,N2K
3381,6039.48095703125,1052.4896240234375,0,0,0,0,0,2532.759521484375,243.9468994140625,0,1e+08,N2K
3382,3985.75,714.1356201171875,0,0,0,0,0,3023.30908203125,366,0,1e+08,N2K
3383,7481.10986328125,188.81129455566406,0,0,0,0,0,1938.3629150390625,25.685848236083984,0,1e+08,N2K
3384,2452.1494140625,0,0,0,0,0,0,783.909423828125,467.1593017578125,0,1e+08,N2K
3385,40.808868408203125,0,0,0,0,4,0,54.08805847167969,539.106201171875,0,1e+08,N2K
3386,42.85884094238281,0,0,0,0,0,0,62.579647064208984,155,0,1e+08,N2K
3387,81.244232177734375,0,0,7,0,3,0,56.244232177734375,168.8207550048828,0,1e+08,N2K
3388,104.28231811523438,0,9,0,0,0,0,94.282318115234375,545.25042724609375,0,1e+08,N2K
3389,104.66770935058594,0,0,0,0,0,0,38.0531005859375,5.769500732421875,0,1e+08,N2K
3390,76.27919006347656,0,0,0,0,0,0,15,359.38226318359375,0,1e+08,N2K
3391,63.717681884765625,0,0,0,0,5,5.8588409423828125,122.47344970703125,374.91192626953125,0,1e+08,N2K
3392,823.363525390625,0,0,0,0,10,0.14115892350673676,1999.80712890625,271.7057800292969,0,1e+08,N2K
3393,658.1754150390625,0,0,0,0,4,0,1320.4632568359375,67,0,1e+08,N2K
3394,40.72080612182617,0,0,0,0,0,0,35.14115905761719,0,0,1e+08,N2K
3395,44.47344970703125,0,0,0,0,0,1,31.47344970703125,88.42034912109375,0,1e+08,N2K
3396,53.717681884765625,0,0,0,0,4,0,24.946901321411133,123.69020080566406,0,1e+08,N2K
3397,44.72956848144531,0,0,0,0,0,0,79.60029602050781,20.203598022460938,0,1e+08,N2K
3398,776.446533203125,0,0,0,0,0,0,4248.60302734375,44.350467681884766,0,1e+08,N2K
3399,62.38539123535156,0,0,0,0,0,0,155.57652282714844,28.286724090576172,0,1e+08,N2K
3400,148.1411590576172,0,0,0,0,0,0,647.73577880859375,0,0,1e+08,N2K
3401,44.52655029296875,0,0,0,0,0,0,8.054944038391113,124,0,1e+08,N2K
3402,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3403,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3404,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3405,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3406,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3407,21.11989402770996,0,0,0,0,0,0,7.212360382080078,0,0,1e+08,N2K
3408,233.5734405517578,0,0,0,0,0,0,288.1524658203125,0,0,1e+08,N2K
3409,44.306671142578125,0,0,0,0,0,0,178.37411499023438,0,0,1e+08,N2K
3410,1518.08935546875,0,0,0,0,0,0,1348.611572265625,0,0,1e+08,N2K
3411,3882.806884765625,0,0,0,106.63275146484375,0,0,1479.596435546875,5,0,1e+08,N2K
3412,1211.20556640625,0,0,0,476.7433776855469,0,2,26.73894691467285,0,0,1e+08,N2K
3413,1.4734504222869873,0,0,0,0,3,0,0,4.946900844573975,0,1e+08,N2K
3414,1420.678955078125,0,0,0,0,0,0,1519.41162109375,122,0,1e+08,N2K
3415,1761.36962890625,0,0,0,0,0,0,1107.057373046875,0,0,1e+08,N2K
3416,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3417,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3418,530.60028076171875,0,0,0,0,0,0,346.30609130859375,1,0,1e+08,N2K
3419,552.0362548828125,0,0,0,0,0,0,138.69390869140625,7,0,1e+08,N2K
3420,1703.280029296875,0,0,0,0,0,0,329.2623596191406,0,0,1e+08,N2K
3421,206.41529846191406,0,0,0,0,0,0,175.47657775878906,2.5265495777130127,0,1e+08,N2K
3422,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3423,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3424,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3425,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3426,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3427,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3428,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3429,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3430,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3431,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3432,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3433,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3434,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3435,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3436,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3437,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3438,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3439,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3440,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3441,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3442,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3443,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3444,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3445,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3446,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3447,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3448,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3449,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3450,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3451,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3452,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3453,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3454,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3455,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3456,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3457,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3458,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3459,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3460,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3461,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3462,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3463,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3464,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3465,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3466,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3467,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3468,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3469,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3470,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3471,0,37,182.15304565429688,0,1263.97412109375,0,0,0,50.708343505859375,0,1e+08,N2K
3472,0,632.72955322265625,1055.6658935546875,0,5663.9287109375,0,0,32,774.0045166015625,0,1e+08,N2K
3473,0,448.2217712402344,303.9775390625,0,644.2122802734375,0,0,0,173.93321228027344,0,1e+08,N2K
3474,0,18.379175186157227,0,0,0,0,0,0,9.911940574645996,0,1e+08,N2K
3475,754.7857666015625,2280.423095703125,97.63275146484375,0,341.33807373046875,0,0,0,514.53533935546875,0,1e+08,N2K
3476,728.2274169921875,3145.072021484375,420.3047790527344,0,333.01361083984375,0,0,0,750.743896484375,0,1e+08,N2K
3477,584.7969970703125,2181.704833984375,1044.034912109375,0,2359.451904296875,0,0,0,615.8326416015625,0,1e+08,N2K
3478,51.69954299926758,3255.353271484375,1372.076171875,0,4535.712890625,0,0,0,145.2735137939453,0,1e+08,N2K
3479,503.21240234375,2719.886962890625,1034.4127197265625,0,5073.9716796875,0,0,0,668.51593017578125,0,1e+08,N2K
3480,751.3082275390625,2421.204345703125,1612.558349609375,0,4683.49267578125,0,0,114.69457244873047,416.7420349121094,0,1e+08,N2K
3481,2868.437255859375,4603.32861328125,242.86509704589844,0,786.9150390625,0,0,259.61956787109375,1212.9405517578125,0,1e+08,N2K
3482,3381.062744140625,4833.4404296875,28.576522827148438,0,167.59959411621094,0,0,480.2942199707031,685.72576904296875,0,1e+08,N2K
3483,669.879638671875,6698.4599609375,1.4234775304794312,0,1512.8406982421875,0,0,1066.84326171875,50.55274963378906,0,1e+08,N2K
3484,4174.92041015625,3734.677734375,0,0,0,0,0,1631.13623046875,459.2655029296875,0,1e+08,N2K
3485,5237.20458984375,948.539794921875,0,0,38,0,0,2672.009521484375,270.5202941894531,0,1e+08,N2K
3486,5809.330078125,624.5765380859375,0,0,0,0,0,2757.443359375,719.17926025390625,0,1e+08,N2K
3487,1773.090576171875,28.793853759765625,3,0,0,14,0,1040.682861328125,601.978759765625,0,1e+08,N2K
3488,3000.330810546875,3,0,0,0,0,0,747.05755615234375,180.1942596435547,0,1e+08,N2K
3489,5008.58251953125,5.106198310852051,0,0,0,0,0,945.5140380859375,244.45530700683594,0,1e+08,N2K
3490,3125.44580078125,5,0,0,0,0,0,1218.6258544921875,257.32293701171875,0,1e+08,N2K
3491,163.52655029296875,0,0,5,0,0,11,78.19425964355469,790.67706298828125,0,1e+08,N2K
3492,976.106201171875,0,0,0,0,0,0,79.75263977050781,380.2973327636719,0,1e+08,N2K
3493,161.45350646972656,0,0,5,0,0,0,137.1942596435547,1118.99755859375,0,1e+08,N2K
3494,62.56463623046875,0,0,7,0,0,0,45.52655029296875,510.5865173339844,0,1e+08,N2K
3495,848.80572509765625,0,0,0,0,0,0,236.30296325683594,106.47657775878906,0,1e+08,N2K
3496,129.47657775878906,0,0,0,0,0,0,303.69390869140625,447.2274169921875,0,1e+08,N2K
3497,85.85884094238281,0,0,6,0,0,0,14.423477172851562,124.56463623046875,0,1e+08,N2K
3498,60.52655029296875,0,0,6,0,0,0,21,276,0,1e+08,N2K
3499,27.141159057617188,0,0,0,0,0,0,11,0,0,1e+08,N2K
3500,437.4322509765625,0,0,0,0,0,0,694.71771240234375,0,0,1e+08,N2K
3501,29.988113403320312,0,0,0,0,0,0,87.282318115234375,0,0,1e+08,N2K
3502,26,0,0,0,0,0,0,1,123.3685302734375,0,1e+08,N2K
3503,4,0,0,0,0,0,0,86,20.631467819213867,0,1e+08,N2K
3504,57.03183364868164,0,0,0,0,3,0,102.94245910644531,157.5321502685547,0,1e+08,N2K
3505,13.755767822265625,0,0,0,0,3,0,0,195.88375854492188,0,1e+08,N2K
3506,278.2499084472656,0,0,0,0,0,0,205.17681884765625,51,0,1e+08,N2K
3507,93.909393310546875,0,0,0,0,0,0,335.5621337890625,62.191131591796875,0,1e+08,N2K
3508,41,0,0,0,0,14,0,0,152.1411590576172,0,1e+08,N2K
3509,4,0,0,0,0,1,0,0,22.194257736206055,0,1e+08,N2K
3510,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3511,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3512,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3513,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3514,60.77950668334961,0,0,0,0,0,0,39.85884094238281,0,0,1e+08,N2K
3515,60.37534713745117,0,0,0,0,0,0,91.29601287841797,0,0,1e+08,N2K
3516,11.89380168914795,0,0,0,0,0,0,0.47345036268234253,0,0,1e+08,N2K
3517,1353.896240234375,0,0,0,24.802616119384766,0,0,1437.0574951171875,0,0,1e+08,N2K
3518,1169.40087890625,0,0,0,125.82124328613281,0,0,236,66,0,1e+08,N2K
3519,251.9593963623047,0,0,0,0,0,0,0,0,0,1e+08,N2K
3520,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3521,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3522,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3523,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3524,52.73894500732422,0,0,0,0,0,0,0,0,0,1e+08,N2K
3525,658.17620849609375,0,0,0,82.8707275390625,0,0,93.023773193359375,0,0,1e+08,N2K
3526,5299.9541015625,0,0,0,18.129270553588867,0,0,558.2904052734375,5.8588409423828125,0,1e+08,N2K
3527,45.807586669921875,0,0,0,0,0,0,2.9469008445739746,3.6146092414855957,0,1e+08,N2K
3528,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3529,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3530,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3531,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3532,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3533,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3534,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3535,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3536,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3537,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3538,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3539,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3540,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3541,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3542,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3543,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3544,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3545,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3546,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3547,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3548,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3549,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3550,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3551,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3552,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3553,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3554,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3555,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3556,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3557,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3558,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3559,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3560,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3561,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3562,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3563,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3564,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3565,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3566,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3567,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3568,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3569,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3570,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3571,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3572,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3573,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3574,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3575,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3576,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3577,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3578,0,1534.635986328125,160.63275146484375,0,1982.529296875,0,0,0,624.62152099609375,0,1e+08,N2K
3579,34,5155.94482421875,862.678955078125,0,1949.957275390625,0,0,0,1997.4189453125,0,1e+08,N2K
3580,136,5006.744140625,572.10418701171875,0,1488.98681640625,0,0,36,1226.5908203125,0,1e+08,N2K
3581,285.7295837402344,5420.30078125,0,0,461.9052429199219,0,0,57,134.9350128173828,0,1e+08,N2K
3582,135.63768005371094,4106.2255859375,188.36724853515625,0,5443.193359375,0,0,82.717681884765625,43.85884094238281,0,1e+08,N2K
3583,168.0486602783203,2040.7974853515625,178,0,6876.294921875,0,0,140.28231811523438,596.5765380859375,0,1e+08,N2K
3584,300.47344970703125,2647.36083984375,72,0,5911.12158203125,0,0,0,841.14117431640625,0,1e+08,N2K
3585,633.426025390625,3383.104248046875,79.67646789550781,0,2753.850830078125,0,0,0,463.9088134765625,0,1e+08,N2K
3586,1798.622802734375,2200.458740234375,963.14117431640625,0,3571.2763671875,0,0,0,631.6190185546875,0,1e+08,N2K
3587,3189.323974609375,2552.584716796875,173.3416748046875,0,1085.185546875,0,0,25,2974.56396484375,0,1e+08,N2K
3588,5604.7216796875,1419.3607177734375,8.84070110321045,0,4.367251873016357,0,0,557.8707275390625,2404.839111328125,0,1e+08,N2K
3589,7768.6689453125,1359.048828125,0,0,0,0,0,513.20928955078125,359.0731201171875,0,1e+08,N2K
3590,6310.15576171875,1779.8187255859375,0,0,0,0,0,1442.013671875,468.01190185546875,0,1e+08,N2K
3591,5592.95751953125,1913.5582275390625,0,0,0,0,0,1752.341064453125,741.1429443359375,0,1e+08,N2K
3592,4016.786376953125,3504.50634765625,0,0,64,0,0,2356.4248046875,58.282318115234375,0,1e+08,N2K
3593,5493.76708984375,3206.095947265625,0,0,0,0,0,1059.213134765625,240.923828125,0,1e+08,N2K
3594,7758.392578125,578.88262939453125,0,0,0,0,0,1348.5426025390625,314.182373046875,0,1e+08,N2K
3595,5774.794921875,2101.75830078125,0,0,247.0575408935547,0,0,1396.3271484375,480.0618591308594,0,1e+08,N2K
3596,6736.1630859375,1486.8231201171875,0,0,213,0,0,751.45037841796875,595.69207763671875,0,1e+08,N2K
3597,5443.3447265625,210.85391235351562,0,0,35,0,0,636.5465087890625,643.3216552734375,0,1e+08,N2K
3598,176.74647521972656,35.83506774902344,0,6,0,0,0,191.33673095703125,689.87567138671875,0,1e+08,N2K
3599,115.893798828125,0,0,0,0,0,0,58.0911865234375,83.42034912109375,0,1e+08,N2K
3600,86.31415557861328,0,0,0,0,0,0,57.420352935791016,88.9468994140625,0,1e+08,N2K
3601,267.17999267578125,0,0,0,0,0,0,111.0531005859375,653.55084228515625,0,1e+08,N2K
3602,118.93065643310547,0,0,0,0,0,0,51.579647064208984,56.51153564453125,0,1e+08,N2K
3603,65.9468994140625,0,0,0,0,2.8588409423828125,3,12,243.20794677734375,0,1e+08,N2K
3604,49.52655029296875,0,0,0,0,1.141158938407898,0,11,101.33229064941406,0,1e+08,N2K
3605,105.33229064941406,0,0,0,0,3,0,29,448.5353088378906,0,1e+08,N2K
3606,83,0,0,1,0,6,0,16,294.23858642578125,0,1e+08,N2K
3607,63.91194152832031,0,0,4,0,6,0,159.57652282714844,323.7176818847656,0,1e+08,N2K
3608,58.52655029296875,0,0,0,0,3,1,32.42347717285156,319.2823181152344,0,1e+08,N2K
3609,36.282318115234375,0,0,1,0,4,0,0,253.66770935058594,0,1e+08,N2K
3610,735,0,0,0,0,0,0,666,0,0,1e+08,N2K
3611,14,0,0,0,0,1,0,2,280,0,1e+08,N2K
3612,2,0,0,0,0,0,0,0,67.54719543457031,0,1e+08,N2K
3613,90.07996368408203,0,0,0,0,0,0,2,732.39971923828125,0,1e+08,N2K
3614,45.234188079833984,0,0,0,0,0,0,19.26105308532715,2,0,1e+08,N2K
3615,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3616,28.053098678588867,0,0,0,0,1,0,0,182.57965087890625,0,1e+08,N2K
3617,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3618,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3619,67.88261413574219,0,0,0,0,0,0,0,0,0,1e+08,N2K
3620,805.91387939453125,0,0,0,0,0,0,0,0,0,1e+08,N2K
3621,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3622,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3623,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3624,51,0,0,0,0,0,0,281.4158935546875,0,0,1e+08,N2K
3625,153.62831115722656,0,0,0,0,0,0,286.26104736328125,0,0,1e+08,N2K
3626,12.734503746032715,0,0,0,0,0,0,0,0,0,1e+08,N2K
3627,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3628,321.318603515625,0,0,0,0,0,0,232,28,0,1e+08,N2K
3629,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3630,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3631,2956.881591796875,0,0,0,0,0,0,589.34234619140625,0,0,1e+08,N2K
3632,800.6263427734375,0,0,0,0,0,0,245.220458984375,0,0,1e+08,N2K
3633,529.34161376953125,0,0,0,0,0,0,271.97259521484375,37.579647064208984,0,1e+08,N2K
3634,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3635,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3636,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3637,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3638,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3639,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3640,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3641,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3642,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3643,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3644,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3645,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3646,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3647,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3648,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3649,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3650,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3651,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3652,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3653,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3654,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3655,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3656,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3657,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3658,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3659,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3660,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3661,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3662,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3663,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3664,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3665,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3666,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3667,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3668,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3669,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3670,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3671,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3672,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3673,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3674,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3675,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3676,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3677,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3678,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3679,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3680,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3681,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3682,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3683,0,0,0,0,0,0,0,0,0,0,1e+08,N2K
3684,0,795.08319091796875,345,0,4041.247802734375,0,0,0,39.29420471191406,0,1e+08,N2K
3685,0,1229.90869140625,577.10870361328125,0,3393.117919921875,0,0,0,4038.9423828125,0,1e+08,N2K
3686,39,4349.29345703125,733.67889404296875,0,1556.293701171875,0,0,0,3321.73388671875,0,1e+08,N2K
3687,106,6850.64208984375,397.4534912109375,0,1682.958984375,0,0,0,962.94549560546875,0,1e+08,N2K
3688,0,5145.41357421875,396.0118713378906,0,4374.0693359375,0,0,2.9787721633911133,81.52655029296875,0,1e+08,N2K
3689,0,886.5987548828125,420.645263671875,0,8692.681640625,0,0,0.07432717829942703,0,0,1e+08,N2K
3690,0,600.3272705078125,85.1593017578125,0,9314.513671875,0,0,0,0,0,1e+08,N2K
